NEWID,GENDER_F,GENDER_M,INTAKE_DSA,INTAKE_DSA (CCA),INTAKE_IP (X),INTAKE_IP (Y),INTAKE_JAE Ordinary Admission,SEC SCHOOL_BUKIT PANJANG GOVT. HIGH SCHOOL,SEC SCHOOL_CATHOLIC HIGH SCHOOL,SEC SCHOOL_CHIJ ST. NICHOLAS GIRLS' SCHOOL,SEC SCHOOL_CHUNG CHENG HIGH SCHOOL (MAIN),SEC SCHOOL_METHODIST GIRLS' SCHOOL (SECONDARY),SEC SCHOOL_NAN HUA HIGH SCHOOL,SEC SCHOOL_SCHOOL X,SEC SCHOOL_SCHOOL Y,SEC SCHOOL__Minority_Sch,KI,FM2,CP2,PH2,CH2,BY2,EL2,ELL2,EC2,EH2,EG2,S1_2,S2_2,S3_2,S4_2,S5_2,EC1,MA3-MOE,PH3-MOE,CH3-MOE,BY3-MOE,S1_3-MOE,Foreign_Lang,H1_Arts,H1_Sci,S2_3_EC3-MOE,MA2,PTS,NO OF CCA,GP/KI,H1,H3,GP/KI_C1,MA2_C1,H1_C1,PTS_C1,PTS_Sec4,AM,EM,CIP HOURS,CCA President,CCA Sec-Treas,CCA Role,CT Rep,CIP Leader,CIP Organiser
20190467,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24.5,13.75,1,5,7,5,5,33.5,7,10,3.773112413,1,1,8,1,0,0,0,0,0
20190468,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67.5,2,2,0,5,1,53.2,0,50,-0.14811133,1,1,121,0,0,0,0,1,0
20190469,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,91,87.5,2,2,0,2,4,83,0,75,-0.315632581,1,1,34.7,0,0,0,0,0,0
20190470,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.5,70,2,4,0,5,6,42.9,0,52.5,0.501653011,1,2,32,0,0,1,1,0,1
20190471,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.5,33.75,1,3,4,5,3,33.1,0,40,0.788758185,1,2,14,0,0,0,0,0,0
20190472,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,87.5,1,2,0,5,3,42.7,0,55,0.29010183,1,2,82.5,0,0,0,0,0,1
20190473,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,68.5,81.25,1,2,0,1,2,79.1,0,76.25,-0.571213692,1,1,12,0,0,0,0,0,0
20190474,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,85,1,2,0,5,4,62.7,0,70,0.365655823,1,1,33,0,0,0,0,0,0
20190475,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,72.5,1,1,0,5,4,48.4,0,57.5,-0.14811133,1,1,41,0,0,1,0,0,1
20190476,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.5,81.25,1,2,0,5,3,69.3,0,71.25,-0.826725705,1,1,99,0,0,0,0,1,0
20190477,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.5,88.75,2,2,0,5,3,65.6,0,73.75,-0.315632581,1,1,232.5,0,0,1,1,1,0
20190478,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,27.5,1,3,5,5,3,15.7,5,27.5,2.874048397,5,4,6,0,0,0,0,0,0
20190479,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,72.5,1,2,0,5,3,59.5,0,65,-0.826725705,1,1,49.5,0,0,0,0,0,1
20190480,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78,87.5,1,2,0,5,5,64.5,0,66.25,-0.556102893,1,1,61,0,0,0,0,1,0
20190481,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,80,1,3,0,5,3,52.4,0,65,1.045641762,3,1,8,0,0,0,0,0,0
20190482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,61.25,1,2,0,5,2,27.5,0,43.75,0.410988219,4,2,58.5,0,0,1,0,0,0
20190483,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64.5,77.5,1,3,0,5,3,57.2,0,63.75,-0.571213692,1,1,95,1,0,0,0,0,1
20190484,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,34,45,0,4,7,5,4,32.5,0,21.25,0.531874608,1,1,31.5,0,0,0,0,0,1
20190485,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,58.75,1,5,2,5,5,44.9,3,22.5,2.133619264,2,2,10,0,0,0,0,0,0
20190486,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,77.5,2,3,0,5,4,42.9,0,56.25,-0.299219316,1,1,34,0,0,1,0,0,1
20190487,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.5,63.75,1,4,0,5,4,50.2,0,48.75,0.365655823,3,1,50,0,0,0,0,1,0
20190488,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5,80,2,1,0,5,2,54.5,0,70,-1.024537651,1,1,50,0,0,0,0,0,0
20190489,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5,48.75,1,4,0,5,4,36.7,0,43.75,0.985198567,3,1,28,0,1,0,0,0,1
20190490,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,75,1,2,0,5,3,45.5,0,61.25,0.706553668,1,1,7,1,0,0,1,0,0
20190491,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,86,90,2,1,0,1,1,81.3,0,80,-1.47786161,1,1,114.2,0,0,0,0,0,0
20190492,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,68.75,2,2,0,5,3,55.8,0,60,0.29010183,2,1,52,0,0,1,1,1,0
20190493,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,68.75,1,2,0,5,6,37.5,0,42.5,0.698093393,1,1,30.5,0,0,0,0,0,1
20190494,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,67.5,1,6,0,5,5,48.7,0,42.5,-0.315632581,1,1,21,1,0,0,0,0,0
20190495,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73.5,90,2,1,0,1,2,71.9,0,78.75,-1.220978033,1,1,132,1,0,0,0,0,0
20190496,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5,61.25,1,2,0,5,5,41.8,0,40,0.788758185,2,1,17,0,0,0,0,0,0
20190497,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,74,86.25,1,1,0,5,1,64,0,73.75,-0.631656886,1,1,115,0,0,0,0,0,0
20190498,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5,81.25,1,1,0,5,1,58.4,0,67.5,-0.631656886,1,1,127,1,0,0,0,0,1
20190499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5,88.75,2,1,0,5,2,41,0,68.75,-0.556102893,2,2,297,0,0,1,1,1,0
20190500,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,86.25,1,2,0,5,2,74.8,0,75,-0.81298647,1,1,13,0,0,0,0,0,1
